handshake_id,session_id,protocol,client_ip,client_port,start_time,end_time,turnaround_latency_ms,total_duration_ms,client_hello_bytes,server_hello_bytes,total_client_bytes,total_server_bytes,status
8172,3,Hybrid-PQC,192.168.1.4,54081,2026-09-09T19:14:44.828930,2026-09-09T19:14:44.852346,1.232,23.416,1249,1268,1399,1268,SUCCESS
8173,3,Hybrid-PQC,192.168.1.4,54082,2026-09-09T19:14:45.594804,2026-09-09T19:14:45.746620,1.057,151.816,1249,1268,1399,1268,SUCCESS
8174,3,Hybrid-PQC,192.168.1.4,54083,2026-09-09T19:14:46.489927,2026-09-09T19:14:46.504613,1.207,14.686,1249,1268,1399,1268,SUCCESS
8175,3,Classical-TLS,192.168.1.5,63379,2026-09-09T19:14:41.866809,2026-09-09T19:14:46.750550,0.571,4883.741,1364,1785,2752,1785,SUCCESS
8176,3,Hybrid-PQC,192.168.1.4,54084,2026-09-09T19:14:47.242346,2026-09-09T19:14:47.385596,2.337,143.250,1249,1268,1399,1268,SUCCESS
8177,3,Hybrid-PQC,192.168.1.4,54085,2026-09-09T19:14:48.128682,2026-09-09T19:14:48.141216,0.876,12.534,1249,1268,1399,1268,SUCCESS
8178,3,Hybrid-PQC,192.168.1.4,54086,2026-09-09T19:14:48.884613,2026-09-09T19:14:49.034222,1.861,149.609,1249,1268,1399,1268,SUCCESS
8179,3,Hybrid-PQC,192.168.1.4,54087,2026-09-09T19:14:49.775207,2026-09-09T19:14:49.801886,1.180,26.679,1249,1268,1399,1268,SUCCESS
8180,3,Hybrid-PQC,192.168.1.4,54088,2026-09-09T19:14:50.541765,2026-09-09T19:14:50.598052,1.323,56.287,1249,1268,1399,1268,SUCCESS
8181,3,Hybrid-PQC,192.168.1.4,54089,2026-09-09T19:14:51.338399,2026-09-09T19:14:51.358894,1.124,20.495,1249,1268,1399,1268,SUCCESS
8182,3,Classical-TLS,192.168.1.5,63380,2026-09-09T19:14:46.906209,2026-09-09T19:14:51.767306,1.560,4861.097,1364,1784,2752,1784,SUCCESS
8183,3,Hybrid-PQC,192.168.1.4,54090,2026-09-09T19:14:52.100608,2026-09-09T19:14:52.169633,1.245,69.025,1249,1268,1399,1268,SUCCESS
8184,3,Classical-TLS,192.168.1.5,63381,2026-09-09T19:14:51.917752,2026-09-09T19:14:52.748955,1.095,831.203,1364,1784,1388,1784,SUCCESS
8185,3,Hybrid-PQC,192.168.1.4,54091,2026-09-09T19:14:53.055757,2026-09-09T19:14:53.074787,1.068,19.030,1249,1268,1399,1268,SUCCESS
8186,3,Classical-TLS,192.168.1.5,63382,2026-09-09T19:14:53.055756,2026-09-09T19:14:53.892172,0.616,836.416,1364,1783,1388,1783,SUCCESS
8187,3,Hybrid-PQC,192.168.1.4,54092,2026-09-09T19:14:53.876534,2026-09-09T19:14:53.971087,1.093,94.553,1249,1268,1399,1268,SUCCESS
8188,3,Classical-TLS,192.168.1.5,63383,2026-09-09T19:14:54.039607,2026-09-09T19:14:54.741124,0.627,701.517,1364,1785,1388,1785,SUCCESS
8189,3,Hybrid-PQC,192.168.1.4,54093,2026-09-09T19:14:54.710537,2026-09-09T19:14:54.866875,1.144,156.338,1249,1268,1399,1268,SUCCESS
8190,3,Hybrid-PQC,192.168.1.4,54094,2026-09-09T19:14:55.605611,2026-09-09T19:14:55.630962,1.154,25.351,1249,1268,1399,1268,SUCCESS
8191,3,Classical-TLS,192.168.1.5,63384,2026-09-09T19:14:54.893869,2026-09-09T19:14:55.631766,0.653,737.897,1364,1784,1388,1784,SUCCESS
8192,3,Hybrid-PQC,192.168.1.4,54095,2026-09-09T19:14:56.374181,2026-09-09T19:14:56.515791,1.042,141.610,1249,1268,1399,1268,SUCCESS
8193,3,Hybrid-PQC,192.168.1.4,54096,2026-09-09T19:14:57.267327,2026-09-09T19:14:57.282896,1.151,15.569,1249,1268,1399,1268,SUCCESS
8194,3,Classical-TLS,192.168.1.5,63386,2026-09-09T19:14:56.860392,2026-09-09T19:14:57.576794,1.115,716.402,1364,1783,1388,1783,SUCCESS
8195,3,Hybrid-PQC,192.168.1.4,54097,2026-09-09T19:14:58.028217,2026-09-09T19:14:58.047929,1.130,19.712,1249,1268,1399,1268,SUCCESS
8196,3,Hybrid-PQC,192.168.1.4,54098,2026-09-09T19:14:58.785111,2026-09-09T19:14:58.808205,1.101,23.094,1249,1268,1399,1268,SUCCESS
8197,3,Classical-TLS,192.168.1.5,63388,2026-09-09T19:14:58.610259,2026-09-09T19:14:59.349787,0.589,739.528,1364,1785,1388,1785,SUCCESS
8198,3,Hybrid-PQC,192.168.1.4,54099,2026-09-09T19:14:59.551105,2026-09-09T19:14:59.575299,1.240,24.194,1249,1268,1399,1268,SUCCESS
8199,3,Classical-TLS,192.168.1.5,63389,2026-09-09T19:14:59.502019,2026-09-09T19:15:00.238869,0.501,736.850,1364,1784,1388,1784,SUCCESS
8200,3,Hybrid-PQC,192.168.1.4,54100,2026-09-09T19:15:00.313371,2026-09-09T19:15:00.328858,1.448,15.487,1249,1268,1399,1268,SUCCESS
8201,3,Classical-TLS,192.168.1.5,63390,2026-09-09T19:15:00.396615,2026-09-09T19:15:01.111146,0.481,714.531,1364,1784,1388,1784,SUCCESS
8202,3,Hybrid-PQC,192.168.1.4,54101,2026-09-09T19:15:01.069142,2026-09-09T19:15:01.139064,1.082,69.922,1249,1268,1399,1268,SUCCESS
8203,3,Classical-TLS,192.168.1.5,63391,2026-09-09T19:15:01.261471,2026-09-09T19:15:01.981664,0.709,720.193,1364,1784,1388,1784,SUCCESS
8204,3,Hybrid-PQC,192.168.1.4,54102,2026-09-09T19:15:01.876042,2026-09-09T19:15:02.039545,0.986,163.503,1249,1268,1399,1268,SUCCESS
8205,3,Hybrid-PQC,192.168.1.4,54103,2026-09-09T19:15:02.777356,2026-09-09T19:15:02.802810,1.017,25.454,1249,1268,1399,1268,SUCCESS
8206,3,Hybrid-PQC,192.168.1.4,54104,2026-09-09T19:15:03.548592,2026-09-09T19:15:03.597676,1.159,49.084,1249,1268,1399,1268,SUCCESS
8207,3,Hybrid-PQC,192.168.1.4,54105,2026-09-09T19:15:04.342472,2026-09-09T19:15:04.505614,1.071,163.142,1249,1268,1399,1268,SUCCESS
8208,3,Hybrid-PQC,192.168.1.4,54106,2026-09-09T19:15:05.254446,2026-09-09T19:15:05.640366,2.081,385.920,1249,1268,1399,1268,SUCCESS
8209,3,Hybrid-PQC,192.168.1.4,54107,2026-09-09T19:15:06.388705,2026-09-09T19:15:06.548984,1.252,160.279,1249,1268,1399,1268,SUCCESS
8210,3,Classical-TLS,192.168.1.5,63392,2026-09-09T19:15:02.133773,2026-09-09T19:15:07.004319,0.599,4870.546,1364,1783,2752,1783,SUCCESS
8211,3,Hybrid-PQC,192.168.1.4,54108,2026-09-09T19:15:07.293580,2026-09-09T19:15:07.314085,1.027,20.505,1249,1268,1399,1268,SUCCESS
8212,3,Classical-TLS,192.168.1.5,63393,2026-09-09T19:15:07.165473,2026-09-09T19:15:08.007745,0.522,842.272,1364,1784,1388,1784,SUCCESS
8213,3,Hybrid-PQC,192.168.1.4,54109,2026-09-09T19:15:08.060091,2026-09-09T19:15:08.080152,1.028,20.061,1249,1268,1399,1268,SUCCESS
8214,3,Hybrid-PQC,192.168.1.4,54110,2026-09-09T19:15:08.824678,2026-09-09T19:15:08.851755,1.005,27.077,1249,1268,1399,1268,SUCCESS
8215,3,Classical-TLS,192.168.1.5,63394,2026-09-09T19:15:08.175424,2026-09-09T19:15:08.881401,0.613,705.977,1364,1784,1388,1784,SUCCESS
8216,3,Hybrid-PQC,192.168.1.4,54111,2026-09-09T19:15:09.668631,2026-09-09T19:15:09.713354,1.038,44.723,1249,1268,1399,1268,SUCCESS
8217,3,Hybrid-PQC,192.168.1.4,54112,2026-09-09T19:15:10.493241,2026-09-09T19:15:10.510720,1.053,17.479,1249,1268,1399,1268,SUCCESS
8218,3,Hybrid-PQC,192.168.1.4,54113,2026-09-09T19:15:11.250157,2026-09-09T19:15:11.275011,1.651,24.854,1249,1268,1399,1268,SUCCESS
8219,3,Hybrid-PQC,192.168.1.4,54114,2026-09-09T19:15:12.015938,2026-09-09T19:15:12.087202,1.341,71.264,1249,1268,1399,1268,SUCCESS
8220,3,Hybrid-PQC,192.168.1.4,54115,2026-09-09T19:15:12.836337,2026-09-09T19:15:12.892871,0.998,56.534,1249,1268,1399,1268,SUCCESS
8221,3,Hybrid-PQC,192.168.1.4,54116,2026-09-09T19:15:13.632881,2026-09-09T19:15:13.661094,1.529,28.213,1249,1268,1399,1268,SUCCESS
8222,3,Classical-TLS,192.168.1.5,63397,2026-09-09T19:15:10.772415,2026-09-09T19:15:16.020009,0.456,5247.594,1364,1784,2752,3224,SUCCESS
8223,3,Classical-TLS,192.168.1.5,63398,2026-09-09T19:15:16.172344,2026-09-09T19:15:16.929366,0.542,757.022,1364,1784,1388,1784,SUCCESS
8224,3,Hybrid-PQC,192.168.1.4,54117,2026-09-09T19:15:14.415559,2026-09-09T19:15:18.640452,1.611,4224.893,1249,1268,1549,1268,SUCCESS
8225,3,Hybrid-PQC,192.168.1.4,54118,2026-09-09T19:15:19.393206,2026-09-09T19:15:19.552758,1.890,159.552,1249,1268,1399,1268,SUCCESS
8226,3,Hybrid-PQC,192.168.1.4,54119,2026-09-09T19:15:20.294443,2026-09-09T19:15:20.338357,1.438,43.914,1249,1268,1399,1268,SUCCESS
8227,3,Hybrid-PQC,192.168.1.4,54120,2026-09-09T19:15:21.102816,2026-09-09T19:15:21.117461,1.100,14.645,1249,1268,1399,1268,SUCCESS
8228,3,Hybrid-PQC,192.168.1.4,54121,2026-09-09T19:15:21.867223,2026-09-09T19:15:22.025312,1.565,158.089,1249,1268,1399,1268,SUCCESS
8229,3,Hybrid-PQC,192.168.1.4,54122,2026-09-09T19:15:22.766012,2026-09-09T19:15:22.931973,1.257,165.961,1249,1268,1399,1268,SUCCESS
8230,3,Hybrid-PQC,192.168.1.4,54123,2026-09-09T19:15:23.670995,2026-09-09T19:15:23.693759,1.023,22.764,1249,1268,1399,1268,SUCCESS
8231,3,Hybrid-PQC,192.168.1.4,54124,2026-09-09T19:15:24.441403,2026-09-09T19:15:24.492809,1.022,51.406,1249,1268,1399,1268,SUCCESS
8232,3,Hybrid-PQC,192.168.1.4,54125,2026-09-09T19:15:25.232617,2026-09-09T19:15:25.404977,1.949,172.360,1249,1268,1399,1268,SUCCESS
8233,3,Hybrid-PQC,192.168.1.4,54126,2026-09-09T19:15:26.145051,2026-09-09T19:15:26.310686,1.040,165.635,1249,1268,1399,1268,SUCCESS
8234,3,Hybrid-PQC,192.168.1.4,54127,2026-09-09T19:15:27.050120,2026-09-09T19:15:27.071950,1.727,21.830,1249,1268,1399,1268,SUCCESS
8235,3,Classical-TLS,192.168.1.5,63400,2026-09-09T19:15:26.295678,2026-09-09T19:15:27.135323,0.807,839.645,1364,1785,1388,1785,SUCCESS
8236,3,Hybrid-PQC,192.168.1.4,54128,2026-09-09T19:15:27.816600,2026-09-09T19:15:27.866168,1.298,49.568,1249,1268,1399,1268,SUCCESS
8237,3,Classical-TLS,192.168.1.5,63401,2026-09-09T19:15:27.287031,2026-09-09T19:15:27.989480,0.971,702.449,1364,1784,1388,1784,SUCCESS
8238,3,Hybrid-PQC,192.168.1.4,54129,2026-09-09T19:15:28.611108,2026-09-09T19:15:28.764228,1.393,153.120,1249,1268,1399,1268,SUCCESS
8239,3,Classical-TLS,192.168.1.5,63402,2026-09-09T19:15:28.175423,2026-09-09T19:15:28.878216,0.494,702.793,1364,1784,1388,1784,SUCCESS
8240,3,Hybrid-PQC,192.168.1.4,54130,2026-09-09T19:15:29.502339,2026-09-09T19:15:29.525249,1.021,22.910,1249,1268,1399,1268,SUCCESS
8241,3,Classical-TLS,192.168.1.5,63403,2026-09-09T19:15:29.031883,2026-09-09T19:15:29.935629,0.475,903.746,1364,1784,1388,1784,SUCCESS
8242,3,Hybrid-PQC,192.168.1.4,54131,2026-09-09T19:15:30.275460,2026-09-09T19:15:30.407865,1.079,132.405,1249,1268,1399,1268,SUCCESS
8243,3,Classical-TLS,192.168.1.5,63404,2026-09-09T19:15:30.149364,2026-09-09T19:15:31.013650,0.528,864.286,1364,1784,1388,1784,SUCCESS
8244,3,Hybrid-PQC,192.168.1.4,54132,2026-09-09T19:15:31.152477,2026-09-09T19:15:31.173918,1.090,21.441,1249,1268,1399,1268,SUCCESS
8245,3,Hybrid-PQC,192.168.1.4,54133,2026-09-09T19:15:31.914552,2026-09-09T19:15:31.943619,1.250,29.067,1249,1268,1399,1268,SUCCESS
8246,3,Classical-TLS,192.168.1.5,63405,2026-09-09T19:15:31.165895,2026-09-09T19:15:32.038164,0.490,872.269,1364,1785,1388,1785,SUCCESS
8247,3,Hybrid-PQC,192.168.1.4,54134,2026-09-09T19:15:32.681407,2026-09-09T19:15:32.707869,1.061,26.462,1249,1268,1399,1268,SUCCESS
8248,3,Classical-TLS,192.168.1.5,63406,2026-09-09T19:15:32.194540,2026-09-09T19:15:32.905042,0.443,710.502,1364,1783,1388,1783,SUCCESS
8249,3,Hybrid-PQC,192.168.1.4,54135,2026-09-09T19:15:33.453047,2026-09-09T19:15:33.578832,1.840,125.785,1249,1268,1399,1268,SUCCESS
8250,3,Classical-TLS,192.168.1.5,63407,2026-09-09T19:15:33.059596,2026-09-09T19:15:33.853349,0.622,793.753,1364,1784,1388,1784,SUCCESS
8251,3,Hybrid-PQC,192.168.1.4,54136,2026-09-09T19:15:34.316283,2026-09-09T19:15:34.363376,2.176,47.093,1249,1268,1399,1268,SUCCESS
8252,3,Classical-TLS,192.168.1.5,63408,2026-09-09T19:15:34.014575,2026-09-09T19:15:34.834983,0.543,820.408,1364,1785,1388,1785,SUCCESS
8253,3,Hybrid-PQC,192.168.1.4,54137,2026-09-09T19:15:35.107051,2026-09-09T19:15:35.123726,1.072,16.675,1249,1268,1399,1268,SUCCESS
8254,3,Hybrid-PQC,192.168.1.4,54138,2026-09-09T19:15:35.874553,2026-09-09T19:15:35.933863,1.321,59.310,1249,1268,1399,1268,SUCCESS
8255,3,Hybrid-PQC,192.168.1.4,54139,2026-09-09T19:15:36.672861,2026-09-09T19:15:36.704186,0.870,31.325,1249,1268,1399,1268,SUCCESS
8256,3,Classical-TLS,192.168.1.5,63411,2026-09-09T19:15:36.745806,2026-09-09T19:15:37.475227,0.538,729.421,1364,1785,1388,1785,SUCCESS
8257,3,Hybrid-PQC,192.168.1.4,54140,2026-09-09T19:15:37.447670,2026-09-09T19:15:37.481543,1.094,33.873,1249,1268,1399,1268,SUCCESS
8258,3,Hybrid-PQC,192.168.1.4,54141,2026-09-09T19:15:38.216199,2026-09-09T19:15:38.237861,1.298,21.662,1249,1268,1399,1268,SUCCESS
8259,3,Classical-TLS,192.168.1.5,63412,2026-09-09T19:15:37.622341,2026-09-09T19:15:38.343533,1.268,721.192,1364,1783,1388,1783,SUCCESS
8260,3,Hybrid-PQC,192.168.1.4,54142,2026-09-09T19:15:38.983015,2026-09-09T19:15:39.056415,0.969,73.400,1249,1268,1399,1268,SUCCESS
8261,3,Hybrid-PQC,192.168.1.4,54143,2026-09-09T19:15:39.795057,2026-09-09T19:15:39.819119,1.168,24.062,1249,1268,1399,1268,SUCCESS
8262,3,Classical-TLS,192.168.1.5,63413,2026-09-09T19:15:39.735145,2026-09-09T19:15:40.462284,0.532,727.139,1364,1783,1388,1783,SUCCESS
8263,3,Hybrid-PQC,192.168.1.4,54144,2026-09-09T19:15:40.557387,2026-09-09T19:15:40.569301,0.976,11.914,1249,1268,1399,1268,SUCCESS
8264,3,Hybrid-PQC,192.168.1.4,54145,2026-09-09T19:15:41.312522,2026-09-09T19:15:41.358831,1.206,46.309,1249,1268,1399,1268,SUCCESS
8265,3,Hybrid-PQC,192.168.1.4,54146,2026-09-09T19:15:42.101634,2026-09-09T19:15:42.128773,1.240,27.139,1249,1268,1399,1268,SUCCESS
8266,3,Hybrid-PQC,192.168.1.4,54147,2026-09-09T19:15:42.863299,2026-09-09T19:15:42.924342,7.535,61.043,1249,1268,1399,1268,SUCCESS
8267,3,Classical-TLS,192.168.1.5,63415,2026-09-09T19:15:42.863300,2026-09-09T19:15:43.610758,0.476,747.458,1364,1784,1388,1784,SUCCESS
8268,3,Hybrid-PQC,192.168.1.4,54148,2026-09-09T19:15:43.669341,2026-09-09T19:15:43.808642,1.230,139.301,1249,1268,1399,1268,SUCCESS
8269,3,Hybrid-PQC,192.168.1.4,54149,2026-09-09T19:15:44.554994,2026-09-09T19:15:44.587674,1.210,32.680,1249,1268,1399,1268,SUCCESS
8270,3,Hybrid-PQC,192.168.1.4,54150,2026-09-09T19:15:45.366391,2026-09-09T19:15:45.382904,1.217,16.513,1249,1268,1399,1268,SUCCESS
8271,3,Classical-TLS,192.168.1.5,63417,2026-09-09T19:15:44.656506,2026-09-09T19:15:45.399563,0.518,743.057,1364,1784,1388,1784,SUCCESS
8272,3,Hybrid-PQC,192.168.1.4,54151,2026-09-09T19:15:46.125603,2026-09-09T19:15:46.274909,1.160,149.306,1249,1268,1399,1268,SUCCESS
8273,3,Hybrid-PQC,192.168.1.4,54152,2026-09-09T19:15:47.012347,2026-09-09T19:15:47.038615,1.384,26.268,1249,1268,1399,1268,SUCCESS
8274,3,Hybrid-PQC,192.168.1.4,54153,2026-09-09T19:15:47.783682,2026-09-09T19:15:47.921235,1.531,137.553,1249,1268,1399,1268,SUCCESS
8275,3,Hybrid-PQC,192.168.1.4,54154,2026-09-09T19:15:48.658202,2026-09-09T19:15:48.683092,1.404,24.890,1249,1268,1399,1268,SUCCESS
8276,3,Hybrid-PQC,192.168.1.4,54155,2026-09-09T19:15:49.422098,2026-09-09T19:15:49.439657,0.837,17.559,1249,1268,1399,1268,SUCCESS
8277,3,Hybrid-PQC,192.168.1.4,54156,2026-09-09T19:15:50.224258,2026-09-09T19:15:50.238048,0.998,13.790,1249,1268,1399,1268,SUCCESS
8278,3,Hybrid-PQC,192.168.1.4,54157,2026-09-09T19:15:51.044833,2026-09-09T19:15:51.092431,1.301,47.598,1249,1268,1399,1268,SUCCESS
8279,3,Classical-TLS,192.168.1.5,63418,2026-09-09T19:15:51.303712,2026-09-09T19:15:51.668994,0.530,365.282,1364,1440,1388,1785,SUCCESS
8280,3,Hybrid-PQC,192.168.1.4,54158,2026-09-09T19:15:51.838126,2026-09-09T19:15:51.880253,1.594,42.127,1249,1268,1399,1268,SUCCESS
8281,3,Classical-TLS,192.168.1.5,63419,2026-09-09T19:15:51.824447,2026-09-09T19:15:52.555204,0.490,730.757,1364,1784,1388,1784,SUCCESS
8282,3,Hybrid-PQC,192.168.1.4,54159,2026-09-09T19:15:52.627019,2026-09-09T19:15:52.652838,0.909,25.819,1249,1268,1399,1268,SUCCESS
8283,3,Classical-TLS,192.168.1.5,63420,2026-09-09T19:15:52.707241,2026-09-09T19:15:53.410363,0.631,703.122,1364,1785,1388,1785,SUCCESS
8284,3,Hybrid-PQC,192.168.1.4,54160,2026-09-09T19:15:53.395417,2026-09-09T19:15:53.452985,1.173,57.568,1249,1268,1399,1268,SUCCESS
8285,3,Hybrid-PQC,192.168.1.4,54161,2026-09-09T19:15:54.197074,2026-09-09T19:15:54.219976,1.025,22.902,1249,1268,1399,1268,SUCCESS
8286,3,Classical-TLS,192.168.1.5,63421,2026-09-09T19:15:53.562468,2026-09-09T19:15:54.277245,0.837,714.777,1364,1783,1388,1783,SUCCESS
8287,3,Hybrid-PQC,192.168.1.4,54162,2026-09-09T19:15:54.992040,2026-09-09T19:15:55.008383,1.276,16.343,1249,1268,1399,1268,SUCCESS
8288,3,Hybrid-PQC,192.168.1.4,54163,2026-09-09T19:15:55.747942,2026-09-09T19:15:55.768729,1.143,20.787,1249,1268,1399,1268,SUCCESS
8289,3,Hybrid-PQC,192.168.1.4,54164,2026-09-09T19:15:56.553360,2026-09-09T19:15:56.573289,1.394,19.929,1249,1268,1399,1268,SUCCESS
8290,3,Hybrid-PQC,192.168.1.4,54165,2026-09-09T19:15:57.316244,2026-09-09T19:15:57.435180,1.361,118.936,1249,1268,1399,1268,SUCCESS
8291,3,Hybrid-PQC,192.168.1.4,54166,2026-09-09T19:15:58.175564,2026-09-09T19:15:58.187779,1.133,12.215,1249,1268,1399,1268,SUCCESS
8292,3,Hybrid-PQC,192.168.1.4,54167,2026-09-09T19:15:58.935366,2026-09-09T19:15:58.955481,0.892,20.115,1249,1268,1399,1268,SUCCESS
8293,3,Classical-TLS,192.168.1.5,63422,2026-09-09T19:15:54.434522,2026-09-09T19:15:59.561431,1.267,5126.909,1364,1783,2752,1783,SUCCESS
8294,3,Hybrid-PQC,192.168.1.4,54168,2026-09-09T19:15:59.698954,2026-09-09T19:15:59.733111,1.154,34.157,1249,1268,1399,1268,SUCCESS
8295,3,Classical-TLS,192.168.1.5,63423,2026-09-09T19:15:59.714243,2026-09-09T19:16:00.473734,0.454,759.491,1364,1784,1388,1784,SUCCESS
8296,3,Hybrid-PQC,192.168.1.4,54169,2026-09-09T19:16:00.451968,2026-09-09T19:16:00.609173,1.188,157.205,1249,1268,1399,1268,SUCCESS
8297,3,Hybrid-PQC,192.168.1.4,54170,2026-09-09T19:16:01.349949,2026-09-09T19:16:01.375457,1.098,25.508,1249,1268,1399,1268,SUCCESS
8298,3,Classical-TLS,192.168.1.5,63424,2026-09-09T19:16:00.627416,2026-09-09T19:16:01.386862,0.466,759.446,1364,1784,1388,1784,SUCCESS
8299,3,Hybrid-PQC,192.168.1.4,54171,2026-09-09T19:16:02.120806,2026-09-09T19:16:02.160253,1.303,39.447,1249,1268,1399,1268,SUCCESS
8300,3,Classical-TLS,192.168.1.5,63425,2026-09-09T19:16:01.552272,2026-09-09T19:16:02.281828,0.475,729.556,1364,1784,1388,1784,SUCCESS
8301,3,Hybrid-PQC,192.168.1.4,54172,2026-09-09T19:16:02.908114,2026-09-09T19:16:02.923832,2.282,15.718,1249,1268,1399,1268,SUCCESS
8302,3,Classical-TLS,192.168.1.5,63426,2026-09-09T19:16:02.432162,2026-09-09T19:16:03.165379,0.997,733.217,1364,1784,1388,1784,SUCCESS
8303,3,Hybrid-PQC,192.168.1.4,54173,2026-09-09T19:16:03.709217,2026-09-09T19:16:03.735376,1.231,26.159,1249,1268,1399,1268,SUCCESS
8304,3,Classical-TLS,192.168.1.5,63427,2026-09-09T19:16:03.317647,2026-09-09T19:16:04.166297,0.497,848.650,1364,1784,1388,1784,SUCCESS
8305,3,Hybrid-PQC,192.168.1.4,54174,2026-09-09T19:16:04.472851,2026-09-09T19:16:04.605749,1.456,132.898,1249,1268,1399,1268,SUCCESS
8306,3,Classical-TLS,192.168.1.5,63428,2026-09-09T19:16:04.321378,2026-09-09T19:16:05.065371,0.647,743.993,1364,1784,1388,1784,SUCCESS
8307,3,Hybrid-PQC,192.168.1.4,54175,2026-09-09T19:16:05.349422,2026-09-09T19:16:05.369385,1.328,19.963,1249,1268,1399,1268,SUCCESS
8308,3,Hybrid-PQC,192.168.1.4,54176,2026-09-09T19:16:06.114766,2026-09-09T19:16:06.136777,1.505,22.011,1249,1268,1399,1268,SUCCESS
8309,3,Hybrid-PQC,192.168.1.4,54177,2026-09-09T19:16:06.917101,2026-09-09T19:16:06.942470,1.282,25.369,1249,1268,1399,1268,SUCCESS
8310,3,Hybrid-PQC,192.168.1.4,54178,2026-09-09T19:16:07.684144,2026-09-09T19:16:07.703878,1.053,19.734,1249,1268,1399,1268,SUCCESS
8311,3,Hybrid-PQC,192.168.1.4,54179,2026-09-09T19:16:08.444447,2026-09-09T19:16:08.496477,0.921,52.030,1249,1268,1399,1268,SUCCESS
8312,3,Hybrid-PQC,192.168.1.4,54180,2026-09-09T19:16:09.236311,2026-09-09T19:16:09.256966,1.013,20.655,1249,1268,1399,1268,SUCCESS
8313,3,Hybrid-PQC,192.168.1.4,54181,2026-09-09T19:16:09.999412,2026-09-09T19:16:10.058253,1.312,58.841,1249,1268,1399,1268,SUCCESS
8314,3,Classical-TLS,192.168.1.5,63429,2026-09-09T19:16:05.213969,2026-09-09T19:16:10.076451,0.467,4862.482,1364,1785,2752,1785,SUCCESS
8315,3,Hybrid-PQC,192.168.1.4,54182,2026-09-09T19:16:10.801676,2026-09-09T19:16:10.823990,1.091,22.314,1249,1268,1399,1268,SUCCESS
8316,3,Hybrid-PQC,192.168.1.4,54183,2026-09-09T19:16:11.610192,2026-09-09T19:16:11.633878,1.040,23.686,1249,1268,1399,1268,SUCCESS
8317,3,Hybrid-PQC,192.168.1.4,54184,2026-09-09T19:16:12.375841,2026-09-09T19:16:12.400578,1.286,24.737,1249,1268,1399,1268,SUCCESS
8318,3,Hybrid-PQC,192.168.1.4,54185,2026-09-09T19:16:13.139026,2026-09-09T19:16:13.209155,0.982,70.129,1249,1268,1399,1268,SUCCESS
8319,3,Hybrid-PQC,192.168.1.4,54186,2026-09-09T19:16:13.951306,2026-09-09T19:16:13.975635,1.196,24.329,1249,1268,1399,1268,SUCCESS
8320,3,Hybrid-PQC,192.168.1.4,54187,2026-09-09T19:16:14.722327,2026-09-09T19:16:14.747717,1.485,25.390,1249,1268,1399,1268,SUCCESS
8321,3,Hybrid-PQC,192.168.1.4,54188,2026-09-09T19:16:15.490674,2026-09-09T19:16:15.512593,1.298,21.919,1249,1268,1399,1268,SUCCESS
8322,3,Hybrid-PQC,192.168.1.4,54189,2026-09-09T19:16:16.251987,2026-09-09T19:16:16.310890,1.140,58.903,1249,1268,1399,1268,SUCCESS
8323,3,Hybrid-PQC,192.168.1.4,54190,2026-09-09T19:16:17.047960,2026-09-09T19:16:17.213355,1.248,165.395,1249,1268,1399,1268,SUCCESS
8324,3,Hybrid-PQC,192.168.1.4,54191,2026-09-09T19:16:17.945169,2026-09-09T19:16:17.965339,1.356,20.170,1249,1268,1399,1268,SUCCESS
8325,3,Hybrid-PQC,192.168.1.4,54192,2026-09-09T19:16:18.703685,2026-09-09T19:16:18.852422,1.287,148.737,1249,1268,1399,1268,SUCCESS
8326,3,Hybrid-PQC,192.168.1.4,54193,2026-09-09T19:16:19.601096,2026-09-09T19:16:19.763054,1.401,161.958,1249,1268,1399,1268,SUCCESS
8327,3,Hybrid-PQC,192.168.1.4,54194,2026-09-09T19:16:20.501280,2026-09-09T19:16:20.524965,1.674,23.685,1249,1268,1399,1268,SUCCESS
8328,3,Hybrid-PQC,192.168.1.4,54195,2026-09-09T19:16:21.266346,2026-09-09T19:16:21.292700,1.039,26.354,1249,1268,1399,1268,SUCCESS
8329,3,Hybrid-PQC,192.168.1.4,54196,2026-09-09T19:16:22.036939,2026-09-09T19:16:22.059668,1.276,22.729,1249,1268,1399,1268,SUCCESS
8330,3,Hybrid-PQC,192.168.1.4,54197,2026-09-09T19:16:22.813620,2026-09-09T19:16:22.929423,1.098,115.803,1249,1268,1399,1268,SUCCESS
8331,3,Classical-TLS,192.168.1.5,63432,2026-09-09T19:16:22.738381,2026-09-09T19:16:23.564698,0.684,826.317,1364,1783,1388,1783,SUCCESS
8332,3,Hybrid-PQC,192.168.1.4,54198,2026-09-09T19:16:23.672849,2026-09-09T19:16:23.687109,1.423,14.260,1249,1268,1399,1268,SUCCESS
8333,3,Classical-TLS,192.168.1.5,63433,2026-09-09T19:16:23.710397,2026-09-09T19:16:24.420997,0.429,710.600,1364,1784,1388,1784,SUCCESS
8334,3,Hybrid-PQC,192.168.1.4,54199,2026-09-09T19:16:24.430723,2026-09-09T19:16:24.477224,6.136,46.501,1249,1268,1399,1268,SUCCESS
8335,3,Hybrid-PQC,192.168.1.4,54200,2026-09-09T19:16:25.200170,2026-09-09T19:16:25.211774,0.820,11.604,1249,1268,1399,1268,SUCCESS
